C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\74819fbb61d24c7e3887885c5f07d8db.jpg,262,326,266,312,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\74819fbb61d24c7e3887885c5f07d8db.jpg,662,745,376,422,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\4218ea76033c0d0612ba5d68bdcacaa7.jpg,643,839,196,260,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\4218ea76033c0d0612ba5d68bdcacaa7.jpg,563,726,198,255,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\4218ea76033c0d0612ba5d68bdcacaa7.jpg,518,596,195,249,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\4218ea76033c0d0612ba5d68bdcacaa7.jpg,520,730,144,234,GRAFFITI
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\bd12de2d2c008b2c5f16f3c16af1b5a1.jpg,390,437,196,240,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\bd12de2d2c008b2c5f16f3c16af1b5a1.jpg,219,299,217,281,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\782429d6375c7e7b9a6875d6c1528c1a.jpg,115,333,156,239,CLUTTER_SIDEWALK
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\782429d6375c7e7b9a6875d6c1528c1a.jpg,523,755,168,260,CLUTTER_SIDEWALK
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\1b39cbe0913f552cefe1c254991720b1.jpg,-117,625,150,499,CONSTRUCTION_ROAD
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\1b39cbe0913f552cefe1c254991720b1.jpg,360,1037,79,582,CONSTRUCTION_ROAD
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\a33a221e5394da9294b9b3a6c815608b.jpg,136,340,151,256,BAD_BILLBOARD
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\e0691951be7371f43c3aa4bf7d684f7d.jpg,706,818,333,399,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\e0691951be7371f43c3aa4bf7d684f7d.jpg,636,736,257,372,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\e0691951be7371f43c3aa4bf7d684f7d.jpg,529,689,303,393,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\abeec3825d4a59a2404492d1f8095732.jpg,595,782,94,184,BAD_BILLBOARD
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\abeec3825d4a59a2404492d1f8095732.jpg,793,921,97,188,BAD_BILLBOARD
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\abeec3825d4a59a2404492d1f8095732.jpg,564,669,115,178,BAD_BILLBOARD
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\abeec3825d4a59a2404492d1f8095732.jpg,572,664,151,218,BAD_BILLBOARD
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\b3cc08ddf4d48858afba0750bc68d33e.jpg,257,461,194,269,CLUTTER_SIDEWALK
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\b3cc08ddf4d48858afba0750bc68d33e.jpg,96,348,213,322,CLUTTER_SIDEWALK
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\b3cc08ddf4d48858afba0750bc68d33e.jpg,7,201,238,367,CLUTTER_SIDEWALK
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\61b9703264d680a9675a6e9c93843690.jpg,108,269,184,246,CLUTTER_SIDEWALK
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\61b9703264d680a9675a6e9c93843690.jpg,-21,174,179,282,CLUTTER_SIDEWALK
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\d031ed0dd9382f2c8237cafbabeaac66.jpg,82,165,316,397,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\b079df7a0c498c361028fc7e97e31034.jpg,626,714,153,240,GRAFFITI
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\f60f46f4ad0735d5ea79a9e0d91cfb39.jpg,350,468,119,185,GRAFFITI
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\f60f46f4ad0735d5ea79a9e0d91cfb39.jpg,427,513,123,175,GRAFFITI
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\f60f46f4ad0735d5ea79a9e0d91cfb39.jpg,501,586,110,176,GRAFFITI
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\cd64144b5f4950113e887fa74c1c7d24.jpg,615,685,216,255,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\cd64144b5f4950113e887fa74c1c7d24.jpg,687,749,273,332,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\cd64144b5f4950113e887fa74c1c7d24.jpg,690,746,217,266,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\ca43bf28ce699b15ffbf89b69a89f3ef.jpg,353,669,154,204,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\259d85cc9b38d649c8fd2d1a8aca1c16.jpg,225,285,211,255,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\e36ea4d90a6c3275af7393b209a47ac1.jpg,787,987,131,205,GRAFFITI
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\55d207b4843a5d0334dd3c8bbe4fe616.jpg,511,682,125,235,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\55d207b4843a5d0334dd3c8bbe4fe616.jpg,415,527,136,229,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\55d207b4843a5d0334dd3c8bbe4fe616.jpg,308,418,127,204,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\55d207b4843a5d0334dd3c8bbe4fe616.jpg,143,252,121,221,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\55d207b4843a5d0334dd3c8bbe4fe616.jpg,320,755,315,567,POTHOLES
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\55d207b4843a5d0334dd3c8bbe4fe616.jpg,3,425,294,531,POTHOLES
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\55d207b4843a5d0334dd3c8bbe4fe616.jpg,310,465,311,483,POTHOLES
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\55d207b4843a5d0334dd3c8bbe4fe616.jpg,566,786,368,570,POTHOLES
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\e7c44d1cb8519bcba132223b90e73bf8.jpg,401,478,221,285,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\e7c44d1cb8519bcba132223b90e73bf8.jpg,70,116,407,453,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\acfd67a6c4fa0e79b1df6f812e194b48.jpg,50,119,310,376,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\7caec937db266ace0466635c30c246c8.jpg,398,538,277,351,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\7caec937db266ace0466635c30c246c8.jpg,347,401,303,353,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\7caec937db266ace0466635c30c246c8.jpg,98,152,116,172,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\7caec937db266ace0466635c30c246c8.jpg,-13,72,105,172,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\7caec937db266ace0466635c30c246c8.jpg,338,416,174,212,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\382632315c7400b3ae1eed539a23e892.jpg,367,458,173,241,CONSTRUCTION_ROAD
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\382632315c7400b3ae1eed539a23e892.jpg,-79,348,56,345,CONSTRUCTION_ROAD
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\bedd90aa6c2e7f81cab0e6f7a3e415df.jpg,85,160,232,293,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\bedd90aa6c2e7f81cab0e6f7a3e415df.jpg,133,196,223,285,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\63352e0656131f18bf32a8198d265bc5.jpg,8,507,164,359,CONSTRUCTION_ROAD
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\63352e0656131f18bf32a8198d265bc5.jpg,569,987,172,321,CONSTRUCTION_ROAD
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\82316aaeafc6a37767657489875238b4.jpg,45,356,346,501,POTHOLES
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\82316aaeafc6a37767657489875238b4.jpg,393,758,375,560,POTHOLES
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\82316aaeafc6a37767657489875238b4.jpg,472,608,419,536,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\91cdd59f70c6439fe7d5971effd124a7.jpg,43,326,301,472,POTHOLES
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\91cdd59f70c6439fe7d5971effd124a7.jpg,770,841,136,201,BAD_BILLBOARD
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\91cdd59f70c6439fe7d5971effd124a7.jpg,579,628,176,213,BAD_BILLBOARD
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\f677bc005c07a7f193aeb6b4446d8c62.jpg,399,555,159,228,BAD_BILLBOARD
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\4ff403c16bbb59d06815210cd5359333.jpg,152,346,181,265,POTHOLES
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\35426050b5eb788be2aee8bccf30a7b8.jpg,-326,1318,101,592,CONSTRUCTION_ROAD
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\69f337b812a9fd61825b6d91c7bb3a07.jpg,628,857,269,453,POTHOLES
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\69f337b812a9fd61825b6d91c7bb3a07.jpg,517,680,318,491,POTHOLES
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\5c83c39501259cf1f2e092f165f306f8.jpg,178,408,166,238,CLUTTER_SIDEWALK
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\5c83c39501259cf1f2e092f165f306f8.jpg,332,516,164,246,CLUTTER_SIDEWALK
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\38e6551fd3fc84bba6248723aa3a0744.jpg,265,378,231,296,GRAFFITI
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\9d607798d2d4c0806f7fa9ab9dc6491b.jpg,313,361,145,174,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\9d607798d2d4c0806f7fa9ab9dc6491b.jpg,511,708,67,182,BAD_BILLBOARD
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\9d607798d2d4c0806f7fa9ab9dc6491b.jpg,638,812,83,175,BAD_BILLBOARD
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\1ecacdec8ef875a2047bb6ba22443de1.jpg,-71,296,206,393,POTHOLES
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\1ecacdec8ef875a2047bb6ba22443de1.jpg,216,333,178,275,POTHOLES
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\1ecacdec8ef875a2047bb6ba22443de1.jpg,351,547,228,322,POTHOLES
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\1ecacdec8ef875a2047bb6ba22443de1.jpg,412,484,168,226,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\1ecacdec8ef875a2047bb6ba22443de1.jpg,544,899,97,241,SAND_ON_ROAD
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\68dee6cb43cbc7680c69a309992f947a.jpg,173,330,210,301,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\68dee6cb43cbc7680c69a309992f947a.jpg,366,461,249,310,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\68dee6cb43cbc7680c69a309992f947a.jpg,86,207,133,220,GRAFFITI
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\cbe3dfb20e83df28dd4633c976fdb427.jpg,201,590,173,264,CLUTTER_SIDEWALK
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\cbe3dfb20e83df28dd4633c976fdb427.jpg,430,848,162,242,CLUTTER_SIDEWALK
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\db1a3bbb58f94a47e71a9c66659db183.jpg,359,410,209,246,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\db1a3bbb58f94a47e71a9c66659db183.jpg,144,258,228,268,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\df47a2df1383777a4c944f37ce567670.jpg,809,922,156,217,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\df47a2df1383777a4c944f37ce567670.jpg,665,753,152,205,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\1dd55d643aacdb27ad700b9f2ef6a631.jpg,766,928,273,354,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\1dd55d643aacdb27ad700b9f2ef6a631.jpg,593,660,422,472,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\1dd55d643aacdb27ad700b9f2ef6a631.jpg,492,613,315,391,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\8ee2038d392b86e38bf8cd02bafe3041.jpg,230,357,299,390,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\fd845ce9b0fc04db73d03844b627de8a.jpg,59,444,208,365,CLUTTER_SIDEWALK
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\fd845ce9b0fc04db73d03844b627de8a.jpg,402,894,195,353,CLUTTER_SIDEWALK
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\eb81c4e77e0138e53ae2e118c225bbb8.jpg,482,780,86,225,SAND_ON_ROAD
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\3f73a96a4a26927f824f6b93d7cdf703.jpg,568,787,151,280,GRAFFITI
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\3f73a96a4a26927f824f6b93d7cdf703.jpg,695,1028,159,298,GRAFFITI
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\3f73a96a4a26927f824f6b93d7cdf703.jpg,698,800,162,294,GRAFFITI
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\3f73a96a4a26927f824f6b93d7cdf703.jpg,486,902,196,383,GRAFFITI
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\3f73a96a4a26927f824f6b93d7cdf703.jpg,888,976,388,459,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\be4252ee56467c82437b3ac109f89258.jpg,770,927,188,259,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\be4252ee56467c82437b3ac109f89258.jpg,665,743,196,257,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\8cab7d5e9825ae6afa7ff2ad8078dee4.jpg,-102,445,53,246,GRAFFITI
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\998aae75a69cdc2ad2a3079f744cf19f.jpg,266,375,270,360,GARBAGE
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\0e2feddfa6d13e4c3d409d8a6df4a59a.jpg,192,341,198,269,CLUTTER_SIDEWALK
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\0e2feddfa6d13e4c3d409d8a6df4a59a.jpg,5,273,196,307,CLUTTER_SIDEWALK
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\e406093329573c21614dfeab08aa1abe.jpg,119,412,233,334,CLUTTER_SIDEWALK
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\e406093329573c21614dfeab08aa1abe.jpg,341,815,209,357,CLUTTER_SIDEWALK
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\e406093329573c21614dfeab08aa1abe.jpg,657,979,236,341,CLUTTER_SIDEWALK
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\a63966534cf4929cb550bcbacd18424e.jpg,-36,233,212,372,SAND_ON_ROAD
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\f3824e6e749dbf4010d591526e581159.jpg,804,931,64,169,BAD_BILLBOARD
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\f3824e6e749dbf4010d591526e581159.jpg,610,701,119,190,BAD_BILLBOARD
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\f3824e6e749dbf4010d591526e581159.jpg,620,715,84,157,BAD_BILLBOARD
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\471dc72d27696d978344841966998f23.jpg,217,385,143,233,SAND_ON_ROAD
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\471dc72d27696d978344841966998f23.jpg,377,535,174,237,SAND_ON_ROAD
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\471dc72d27696d978344841966998f23.jpg,481,681,168,231,SAND_ON_ROAD
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\471dc72d27696d978344841966998f23.jpg,31,249,145,253,SAND_ON_ROAD
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\641caad45035c1880633d363f3a5fcac.jpg,105,331,167,274,CONSTRUCTION_ROAD
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\641caad45035c1880633d363f3a5fcac.jpg,157,1003,126,437,CONSTRUCTION_ROAD
C:\Users\andre\Desktop\computer_programming\datascience\projects\smartathon\dataset\images\522cafccf5576f5604a2652a0dcf722d.jpg,152,574,80,316,GRAFFITI
